LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,459,SURAT,395006,13/07/2026,SENDRIA,"303, MARVEL HOMES, PUNAGAM,, 303, B.R.T.S ROAD, SURAT","[{""NIC5DigitId"":""22202"",""Description"":""Manufacture of tableware,kitchenware and other houshold articles and toilet articles of plastic, including manufacture of vacuum flasks and other vacuum vessels""},{""NIC5DigitId"":""23105"",""Description"":""Manufacture of table or kitchen glassware""},{""NIC5DigitId"":""25994"",""Description"":""Manufacture of metal household articles (plates, saucers, pots, kettles, saucepans, frying pans and other non-electrical utensils, small hand-operated kitchen appliances and accessories)""}]"
24,GUJARAT,459,SURAT,394325,13/07/2026,DEVSHIBHAI NAGABHAI GOJIYA,"1, Gopi gaushala, Morthana road, 1, ,, SURAT","[{""NIC5DigitId"":""46302"",""Description"":""Wholesale of raw milk & dairy products""}]"
24,GUJARAT,459,SURAT,395010,13/07/2026,NISHA BHOOTRA,"B/402, SARTHEE HEIGHTS, CANAL ROAD, B/402, DARSHAN RESIDENCY, SURAT","[{""NIC5DigitId"":""74901"",""Description"":""Business brokerage activities""}]"
24,GUJARAT,459,SURAT,394160,13/07/2026,ashish upadhyay,"setan faliyu, main road, setan faliyu, setan faliyu, mandvi, mandvi","[{""NIC5DigitId"":""86100"",""Description"":""Hospital activities""}]"
24,GUJARAT,459,SURAT,395006,13/07/2026,narmdaben parshottambhai savasaviya,"1, swaminarayan nagar-1, n/r kalakunj temple, 1, varachha road, surat","[{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""}]"
24,GUJARAT,459,SURAT,395006,13/07/2026,KRISHNA FASHION,"102, VRUNADAVAN APARTMENT, VARACHHA, 102, NEAR LABHESHWAR POLICE CHOWKI, SURAT","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,395003,13/07/2026,PRAGYA DEEP SAREE,"GROUND FLOOR, OLD HARIKRUPA MARKET, MOTI BEGUMWADI, GROUND FLOOR, 121, SURAT","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,459,SURAT,395023,13/07/2026,BHARAT TIMBERS,"PLOT NO.10, OPPOSITE NAVIN FLORIN, SURAT NAVSARI ROAD, PLOT NO.10, 68, SURAT","[{""NIC5DigitId"":""16101"",""Description"":""Sawing and planing of wood""}]"
24,GUJARAT,459,SURAT,395007,13/07/2026,VIPUL RAMESH PATIL,"HOUSE O 2 2ND FLOOR, SHRAMJIVI SOCIETY 2, PASSPORT OFFICE ROAD, HOUSE O 2 2ND FLOOR, UMRA, SURAT","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,459,SURAT,395006,13/07/2026,RADHE STATIONERY & XEROX,"SHOP NO-21, MARVELL HOMES, NEAR-VASTU RESIDENCY, SHOP NO-21, 0, SURAT","[{""NIC5DigitId"":""46496"",""Description"":""Wholesale of paper and other stationery items; books, magazines and newspapers""}]"
24,GUJARAT,459,SURAT,395023,13/07/2026,GOGA JAHU TEX,"A1-72, BHAGWATI IND ESTATE, BHESTAN, A1-72, A1-72, SURAT","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
24,GUJARAT,459,SURAT,395006,13/07/2026,DEVA SALES,"G-404,, BANSARI LUXURIA, SURAT, G-404,, Kholvad, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394210,13/07/2026,AIR COOL SERVICE,"116, ASHMA NAGAR, NAVSARI ROAD, 116, UN, SURAT","[{""NIC5DigitId"":""95221"",""Description"":""Repair and servicing of household appliances ( refrigerators, stoves, washing machines, clothes dryers, room air conditioners, etc. )""}]"
24,GUJARAT,459,SURAT,394180,13/07/2026,RENPARA ALPABEN MAYURBHAI,"PL-M/148, Shree Sidhdhi Vinayak, Kamrej Road, PL-M/148, Bhada, Surat","[{""NIC5DigitId"":""10308"",""Description"":""Manufacture of potato flour & meals and prepared meals of vegetables""}]"
24,GUJARAT,459,SURAT,394210,13/07/2026,ansari irfan ahmad,"2, bhavna nagar, limbayat, 2, 2, surat","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,459,SURAT,395003,13/07/2026,MAHEJABIN FASHION DESIGNING,"Plot-11/2352, Mirza Shami, Khajura wadi, Plot-11/2352, ,, Surat","[{""NIC5DigitId"":""28263"",""Description"":""Manufacture of machinery for washing, bleaching, dyeing, dressing, finishing coating or impregnating textile fabrics, machines for reeling, unreeling, folding, cutting or pinking textile fabrics, and similar machinery for fabric processing""}]"
24,GUJARAT,459,SURAT,395009,13/07/2026,POONAM TEX,"B-704, GREENVALLEY RESIDANCY, ADAJAN, B-704, B/H GANGHESHWAR TEMPLE, SURAT","[{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,459,SURAT,394101,13/07/2026,MADHAV HARDWARE AND PLYWOOD,"A-3, PANCHTATVA RESIDENCY, ABRAMA ROAD, A-3, ., SURAT","[{""NIC5DigitId"":""47522"",""Description"":""Retail sale of hardware including paints, varnishes and lacquers and do - it - yourself materials and equipments""}]"
24,GUJARAT,459,SURAT,395017,13/07/2026,SYSSCAN SOFTWARE,"19, AMRAPALI BUNGLOW, NEW CITY LIGHT ROAD, 19, ALTHAN, SURAT","[{""NIC5DigitId"":""62013"",""Description"":""Providing software support and maintenance to the clients""}]"
24,GUJARAT,459,SURAT,394130,13/07/2026,SAVARIYA KIRANA STORE,"44, TIRUPATI RESIDENCY, SUGAR  TO SIWAN SIWAN ROAD, 44, NEAR NAYARA PETROL PUMP, SURAT","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,459,SURAT,395005,13/07/2026,BEAUTY FURNITURE,"Shop no 22, New saurabh society, Morabhagal, Shop no 22, Nr SBI bank, Surat","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
24,GUJARAT,459,SURAT,395009,13/07/2026,TWINKLE GANDHI,"150, Shankar Nagar, Rander Road, 150, Palanpur Patiya, Surat","[{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""},{""NIC5DigitId"":""74101"",""Description"":""Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods as well as other personal or household goods""}]"
24,GUJARAT,459,SURAT,394210,13/07/2026,YASH NARROW FABRICS,"32, SHIV ASHISH INDUSTRIAL, UDHNA, 32, UDHNA, SURAT","[{""NIC5DigitId"":""13132"",""Description"":""Finishing of silk and blended silk textiles.""}]"
24,GUJARAT,459,SURAT,395001,13/07/2026,TRUPTI KAMLESH  SHAH,"M-3, SHRENIK APPARTMENT, GOPIPURA SURAT, M-3, GOPIPURA, SURAT","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,459,SURAT,395101,13/07/2026,NEEMKAROLI ENTERPRISE,"FLAT NO B 202, MILANIO RESIDENCY, MILANIO ROAD, FLAT NO B 202, PUNAGAM, SURAT","[{""NIC5DigitId"":""47820"",""Description"":""Retail sale via stalls and markets of textiles, clothing and footwear""}]"
24,GUJARAT,459,SURAT,395004,13/07/2026,NAVKAR TRADERS,"FLAT-102, MAHAVIDEH KSHETRAFLATS, MOCHI FALIYU, FLAT-102, OPP ASHOPALAV APPARTMENT, SURAT","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,459,SURAT,395002,13/07/2026,MADHAV JARI,"17, RAM NIWAS SOC, SURAT, 17, SAGRAMPURA, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394510,13/07/2026,Punit Enterprise,"110, Punit, Hazira road, 110, choryasi, surat","[{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""}]"
24,GUJARAT,459,SURAT,394517,13/07/2026,Ayush cosmetic,"A 103, Pinkal Singh, Bhatlai, A 103, Ichhapor, Surat","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
24,GUJARAT,459,SURAT,394210,13/07/2026,GIA FABS,"232, Jay Shopping Center  shop  no. 105, Priyanka township, 232, 232, surat","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""},{""NIC5DigitId"":""46411"",""Description"":""Wholesale of textiles, fabrics, yarn, household linen, articles of clothing, floor coverings and tapestry, sports clothes""}]"
24,GUJARAT,459,SURAT,395009,13/07/2026,TALOK RAM GURJAR,"5 6, MA KRUPA FOOD CORNER, MATHURA NAGRI ROAD, 5 6, NEAR SAI TIRTH, SURAT","[{""NIC5DigitId"":""47212"",""Description"":""Retail sale of fresh or preserved fruit and vegetables""}]"
24,GUJARAT,459,SURAT,394185,13/07/2026,RADHE CORPORATION,"C-101, Navkar Palace, Gadhpur Road, C-101, Kamrej, Surat","[{""NIC5DigitId"":""77303"",""Description"":""Renting and operational leasing of construction and civil-engineering machinery and equipment without operator""},{""NIC5DigitId"":""77100"",""Description"":""Renting and leasing of motor vehicles""}]"
24,GUJARAT,459,SURAT,394210,13/07/2026,MAHAVIR MOBILE SHOP,"Shop No. C8, Silicon Shoppers, Vijaya nagar, Pandesara Rd, Shop No. C8, Pandesara, Surat","[{""NIC5DigitId"":""47414"",""Description"":""Retail sale of telecommunication equipment""}]"
24,GUJARAT,459,SURAT,395012,13/07/2026,RADHA RANI CREATION,"PLOT NO.14-15, GR FL, JALARAM NAGAR SOCIETY, AASPAS TEMPLE, PLOT NO.14-15, GR FL, NR JOGANI MATA TEMPLE, SURAT","[{""NIC5DigitId"":""13992"",""Description"":""Zari work and other ornamental trimmings""}]"
24,GUJARAT,459,SURAT,394305,13/07/2026,BAJRANG INTERIOR,"134, VK PARK SOCIETY, BARDOLI ROAD SURAT, 134, PALSANA, SURAT","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
24,GUJARAT,459,SURAT,394350,13/07/2026,RAMESHCHANDRA BHANAVARLAL SHAH,"-, BAZAR FALIYU,, -, -, -, SARBHON, BARDOLI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,459,SURAT,395008,11/7/2026,MARUTI ENTERPRISE,"PLOT NO-865, OLD G.I.D.C., OLD GIDC ROAD, PLOT NO-865, THIRD FLOOR, PART-B, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395001,11/7/2026,A B NAIK & ASSOCIATES,"D-2, PADAM ARCADE-2, CHOWKI STREET, D-2, NANPURA, SURAT","[{""NIC5DigitId"":""74909"",""Description"":""Other professional, scientific and technical activities n.e.c.""}]"
24,GUJARAT,459,SURAT,395010,11/7/2026,Dwarkesh hotfix,"76, Nandanvan sos punagam, Matrushakti road, 76, 1, Surat","[{""NIC5DigitId"":""13111"",""Description"":""Preparation and spinning of cotton fiber including blended* cotton""},{""NIC5DigitId"":""13132"",""Description"":""Finishing of silk and blended silk textiles.""},{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
24,GUJARAT,459,SURAT,395006,11/7/2026,AK JEWELS,"C1-B-401, SANKALP RESIDANCY, VARACHHA ROAD, C1-B-401, KENAL ROAD, SURAT","[{""NIC5DigitId"":""47733"",""Description"":""Retail sale of jewellery and immitation jewellery""}]"
24,GUJARAT,459,SURAT,395005,11/7/2026,Srimati Nayak,"D-2, Patel Nagar, Saroli Bridge, D-2, Jahangirpura, Surat","[{""NIC5DigitId"":""47212"",""Description"":""Retail sale of fresh or preserved fruit and vegetables""}]"
24,GUJARAT,459,SURAT,395004,11/7/2026,SHREE GANESH ENTERPRISE,"FLAT NO.D/302, PARTH COMPLEX, NR.DEV DEEP SOC.,SINGHANPORE, FLAT NO.D/302, 3RD FLOOR, SURAT","[{""NIC5DigitId"":""61900"",""Description"":""Other telecommunications activities""},{""NIC5DigitId"":""27900"",""Description"":""Manufacture of other electrical equipment""}]"
24,GUJARAT,459,SURAT,394248,11/7/2026,GAYATRI ELECTRINIC,"301, SEVAPURI FALIYA, VAHEVAL, 301, AMBICA, SURAT","[{""NIC5DigitId"":""78200"",""Description"":""Temporary employment agency activities""}]"
24,GUJARAT,459,SURAT,395006,11/7/2026,DHARMNANDAN FASHION,"B-10, RATANJI PARK SOCIETY, A K ROA, B-10, VARACHHA, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,394105,11/7/2026,OM CREATION,"G-102, MANGLAM RESIDENCY, UTRAN POWER HOUSE, G-102, NEAR HEALTH CENTER, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395007,11/7/2026,POOJA FASHION,"G-9/10 ,ALPHA BAZAR, NEAR DHIRAJ SONS, BHIMRAD CANAL ROAD, G-9/10 ,ALPHA BAZAR, ALTHAN, SURAT","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,394107,11/7/2026,NILKANTH FASHION,"Plot No. 16, Krishna Embro Park 2, Amroli Kosad Road, Plot No. 16, 3rd Floor, Surat","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,11/7/2026,GAUSWAMI PRAHALADBHARTHI BHUPATBHARTHI,"379, FIRST FLOOR, SHAKTIVIJAY SOCIETY, VARACHHA ROAD, 379, FIRST FLOOR, NANA VARACHHA, SURAT","[{""NIC5DigitId"":""13139"",""Description"":""Other activities relating to finishing of textile n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,11/7/2026,PRAFULBHAI MADHUBHAI SORATHIYA,"F-2/301, ABHINANDAN RESIDENCY, NEAR ZEEL PARK, F-2/301, ., SURAT","[{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""}]"
24,GUJARAT,459,SURAT,395013,11/7/2026,PARSHVA IMPEX,"294, Plot No 18, MAHADEV CAMPERS, PUNA VALTHAN CANAL ROAD, 294, Plot No 18, -, SURAT","[{""NIC5DigitId"":""47593"",""Description"":""Retail sale of gas stoves, cooking\/kitchen appliances""}]"
24,GUJARAT,459,SURAT,395007,11/7/2026,GAJANAN ENTERPRISE,"Flat No. D-801, Florence Building, Vesu Abhva Road, Flat No. D-801, 311/1+409, SURAT","[{""NIC5DigitId"":""46693"",""Description"":""Wholesale of plastic materials in primary forms""}]"
24,GUJARAT,459,SURAT,394107,11/7/2026,SHREE CHAMUNDA SALES AGENCY,"HOUSE NO-2, KRISHNA NAGAR, OLD KOSAD ROAD, HOUSE NO-2, NEAR MANISHA GARNALA, SURAT","[{""NIC5DigitId"":""46304"",""Description"":""Wholesale of confectionery, bakery products and beverages other than intoxicants""},{""NIC5DigitId"":""46309"",""Description"":""Wholesale of other basic\/manufactured food stuffs n.e.c.""},{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""},{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,459,SURAT,395010,11/7/2026,VIPULKUMAR DEVSHIBHAI CHAVDA,"NALANDA VIDHYALAYA, DANGIGAV SOCIETY, PUNA POLICE CHOWKY, NALANDA VIDHYALAYA, 1, SURAT","[{""NIC5DigitId"":""85211"",""Description"":""General school education in the first stage of the secondary level (up to X th standard) without any special subject pre-requisite""}]"
24,GUJARAT,459,SURAT,395002,11/7/2026,SHIVAY TRENDS,"SHED NO 4, BLOCK NO, KHATODARA INDUSTRIAL SOCIETY, SUB JAIL PASE ROAD, SHED NO 4, BLOCK NO, KHATODARA, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395010,11/7/2026,VIVEK KUMAR,"HOUSE NO 108, GROUND FLOOR RAJIV GANDHI NAGAR, BOMBAY MARKET, HOUSE NO 108, BEHIND ANIL DYING, SURAT","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,459,SURAT,395003,11/7/2026,R J ENTERPRISE,"H.NO-6/1808,ROOM-307, MANIYAR SHERI NAKA, LALJI MANDIR,MAHIDHARPURA, H.NO-6/1808,ROOM-307, ., SURAT","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""},{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,459,SURAT,395010,11/7/2026,SUMITABEN KISHORBHAI VAGHASIYA,"B-2, 23/24, Matru Shakti Society, Punagam, B-2, 23/24, B/h. Rachna Society,, Surat","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,394325,11/7/2026,MOMAJI MATAJI GENLER STORE,"07, SHREE KRISHNA PELASE, Ram nagar Antroli, 07, Antroli, Surat","[{""NIC5DigitId"":""47211"",""Description"":""Retail sale of cereals and pulses, tea, coffee, spices and flour""}]"
24,GUJARAT,459,SURAT,395010,11/7/2026,ELLAVANTE JEWELS,"Plot No 46, Nandanvan Row House, Parvat Patiya, Madhav Baug, Plot No 46, 0, Surat","[{""NIC5DigitId"":""32111"",""Description"":""Manufacture of jewellery of gold, silver and other precious or base metal metal clad with precious metals or precious or semi-precious stones, or of combinations of precious metal and precious or semi-precious stones or of other materials""}]"
24,GUJARAT,459,SURAT,394210,11/7/2026,Prem suresh kakde,"111, Dindoli, Surat, 111, 0, Surat","[{""NIC5DigitId"":""96093"",""Description"":""Shoe shiners, porters, valet car parkers etc.""}]"
24,GUJARAT,459,SURAT,394210,11/7/2026,OMKAR FASHION,"PLOT NO -185, F,F, SOMNATH INDUSTRIAL PARK, _, PLOT NO -185, F,F, _, SURAT","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,459,SURAT,395004,11/7/2026,VIVEKKUMAR THUMMAR,"A 303, SWATIK APPARTMENT, SINGAPORE ROAD, A 303, 0, SURAT","[{""NIC5DigitId"":""49229"",""Description"":""Other non urban passenger land transport n.e.c.""}]"
24,GUJARAT,459,SURAT,395006,11/7/2026,Rangvaani Ethnic,"103, SHIV NAGAR SOCIETY, VARACHHA, 103, KARGIL CHOWK, SURAT","[{""NIC5DigitId"":""47912"",""Description"":""Retail sale via e-commerce""}]"
24,GUJARAT,459,SURAT,394210,11/7/2026,SURAJ FAB TEXTILE,"121 PLOT NO, RAJMAHAL MALL, NAVAGAM ROAD, 121 PLOT NO, DINDOLI, SURAT","[{""NIC5DigitId"":""13912"",""Description"":""Manufacture of knitted and crocheted woolen fabrics""}]"
24,GUJARAT,459,SURAT,394210,11/7/2026,MDI CREATION,"SHOP NO-401,4TH FLR, PLATINUM PLAZA, UNN NAVASARI ROAD, SHOP NO-401,4TH FLR, UNN, SURAT","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""},{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
24,GUJARAT,459,SURAT,394130,11/7/2026,VIMAL FABRICS,"PLOT NO.50/51, RADHEYSHYAM IND. ESTATE, TA.OLPAD, PLOT NO.50/51, SIVAN, SURAT","[{""NIC5DigitId"":""13124"",""Description"":""Weaving, manufacturing of man-made fiber and man-made mixture fabrics.""}]"
24,GUJARAT,459,SURAT,395006,11/7/2026,MAKWANA ENTERPRISES,"24, SARDAR OWNERS ASSOCIATION, VARACHHA ROAD, 24, MINI BAZAR, VARACHHA","[{""NIC5DigitId"":""62011"",""Description"":""Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing""},{""NIC5DigitId"":""62020"",""Description"":""Computer consultancy and computer facilities management activities""},{""NIC5DigitId"":""62099"",""Description"":""Other information technology and computer service activities n.e.c""}]"
24,GUJARAT,459,SURAT,394110,11/7/2026,S. G. ENTERPRISE,"PL NO C-54,55, SHIV SHAKTI TEXTILE, VINOD COMPOUND, PL NO C-54,55, BL NO 203, SURAT","[{""NIC5DigitId"":""13919"",""Description"":""Manufacture of other knitted and crocheted fabrics""}]"
24,GUJARAT,459,SURAT,395006,11/7/2026,VAIDEHI HEAT PRESS MACHINE,"PLOT NO. 89, BHARAT NAGAR, SHERI NO. 2, L. H. ROAD, PLOT NO. 89, OPP. MARUTI GOVSHALA, SURAT","[{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""},{""NIC5DigitId"":""47522"",""Description"":""Retail sale of hardware including paints, varnishes and lacquers and do - it - yourself materials and equipments""},{""NIC5DigitId"":""46595"",""Description"":""Wholesale of machinery and equipment for the textile, wood and metal industries etc.""}]"
24,GUJARAT,459,SURAT,395002,11/7/2026,BOHRA ENTERPRISE,"208,, AJANTA SHOPPING CENTRE, RING ROAD, 208,, CHAURASI, SURAT","[{""NIC5DigitId"":""64910"",""Description"":""Financial leasing""}]"
24,GUJARAT,459,SURAT,394170,11/7/2026,AEZIZ BHAI ABDUL SAMAD GANGAT,"-, NAVA PARA, -, -, MANDVI, MANDVI","[{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""}]"
24,GUJARAT,459,SURAT,395003,11/7/2026,FAMILYFIRST WEALTH ADVISORS LLP,"Ground Floor, B-6, ICC Complex,, Ring Road,, Ground Floor, Nr. Kadiwala School,, Surat","[{""NIC5DigitId"":""66190"",""Description"":""Activities auxiliary to financial service activities n.e.c.""},{""NIC5DigitId"":""66309"",""Description"":""Management of other investment funds""}]"
24,GUJARAT,459,SURAT,394107,11/7/2026,SHEKH YUSUFBHAI,"H2 131A F14, SMC QUATERS, KOSAD POLICE CHOWKY, H2 131A F14, ., SURAT","[{""NIC5DigitId"":""23949"",""Description"":""Manufacture of other cement and plaster n.e.c.""}]"
24,GUJARAT,459,SURAT,394101,11/7/2026,MAVANI ASSOCIATES,"PLOT NO.47, SECTOR-1, BHAKTI NANDAN SOCIETY, NEAR SUDAMA CHOWK, PLOT NO.47, SECTOR-1, MOTA VARACHHA, SURAT","[{""NIC5DigitId"":""71100"",""Description"":""Architectural and engineering activities and related technical consultancy""}]"
24,GUJARAT,459,SURAT,394185,11/7/2026,VANSH ENTERPRISE,"67, ANJANI ROW HOUSE, KAMREJ BAPA SITARAM ROAD, 67, ., SURAT","[{""NIC5DigitId"":""25999"",""Description"":""Manufacture of other fabricated metal products n.e.c.""}]"
24,GUJARAT,459,SURAT,394120,11/7/2026,Limbada Associates,"5/126, Opp. Davji Shoping Center, Mariyambai, 5/126, Mangrol, Surat","[{""NIC5DigitId"":""69100"",""Description"":""Legal activities""}]"
24,GUJARAT,459,SURAT,394221,11/7/2026,Mishra enterprise,"103, Shivam complex, Surat, 103, Bamroli, Surat","[{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""}]"
24,GUJARAT,459,SURAT,394110,11/7/2026,KRISHNA LIVE NASTA,"NH.48, NR.NEW DILHI MUMBAI EXPRESS WAY, G.I.P.C.L., NH.48, MANGROL, SURAT","[{""NIC5DigitId"":""56302"",""Description"":""Tea\/coffee shops""}]"
24,GUJARAT,459,SURAT,394210,11/7/2026,DIMPLE BHARAT PAREKH,"PLOT NO.253, SHIV NAGAR SOCIETY, NEAR PIYUSH POINT, PLOT NO.253, GHB ROAD PANDESARA, SURAT","[{""NIC5DigitId"":""53200"",""Description"":""Courier activities""}]"
24,GUJARAT,459,SURAT,394520,11/7/2026,HIRARAM,"FLAT NO-301, SHRADDHA BUILDING SAI DARSHAN RESIDENCY, SAROLI OLPAD ROAD, FLAT NO-301, OLPAD, SURAT","[{""NIC5DigitId"":""16221"",""Description"":""Manufacture of structural wooden goods [intended to be used primarily in the construction industry such as beams, rafters, roof struts, glue-laminated and metal connected, prefabricated wooden roof trusses, doors, windows, shutters and their frames, whether or not containing metal fittings, stairs, railings, wooden beadings and mouldings, shingles and shakes etc.]""},{""NIC5DigitId"":""43302"",""Description"":""Interior completion such as ceilings, wooden wall coverings, movable partitions etc. ; Laying of parquet and other wood floor coverings, carpets and linoleum, wallpaper; tiling with ceramic, concrete or cut stone ceramic etc.""}]"
24,GUJARAT,459,SURAT,395009,11/7/2026,VAAMA FASHION,"12, OPP CNG PUMP, LP SAVANI ROAD, 12, SURAT, WESTERN CITY","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,459,SURAT,395009,11/7/2026,BALAJI TOUR AND TRAVELS,"SHOP NO 17, GROUND FLOOR  BELLISMO, ADAJAN ROAD, SHOP NO 17, ADAJAN, SURAT","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,459,SURAT,395006,11/7/2026,SADGURU KRUPA FANCY CHOLI & BLOUSE,"10 TRISHUL COMPLEX, ACHKAN BAZAR, BRODA PRISTAGE, 10 TRISHUL COMPLEX, 10, SURAT","[{""NIC5DigitId"":""13131"",""Description"":""Finishing of cotton and blended cotton textiles.""},{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""}]"
24,GUJARAT,459,SURAT,395003,11/7/2026,KAILASH MEDICAL AGENCY,"Shop-7, Millenium Point, Staion Road, Shop-7, Lal Darwaja, SURAT","[{""NIC5DigitId"":""47721"",""Description"":""Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles""}]"
24,GUJARAT,459,SURAT,395009,11/7/2026,RINKUBEN SANJAYBHAI VORA,"Flat.No-201,, Paswa Apprement, Mahidharpura Hira Bazar, Flat.No-201,, Thoba Sheri, Surat","[{""NIC5DigitId"":""32112"",""Description"":""Working of diamonds and other precious and semi-precious stones including the working of industrial quality stones and synthetic or reconstructed precious or semi-precious stones""}]"
24,GUJARAT,459,SURAT,395008,11/7/2026,EAGLE EYE VIGILANCE SERVICE,"A-202,, SARASWATI APPARTMENT,, A.K.ROAD,, A-202,, NEAR PUSHPAK SOCIETY,, SURAT","[{""NIC5DigitId"":""95111"",""Description"":""Repair and maintenance of computer and peripheral equipment""},{""NIC5DigitId"":""33190"",""Description"":""Repair of other equipment""}]"
24,GUJARAT,459,SURAT,394101,11/7/2026,Vitaenix,"126, 1st Floor, AR Mall, Opposite Panvel Point, 126, 1st Floor, 1, surat","[{""NIC5DigitId"":""46901"",""Description"":""Wholesale trade via e-commerce excluding activities of commission agents""},{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
24,GUJARAT,459,SURAT,395010,11/7/2026,TALAVIYA GAYATRIBEN RAMESHBHAI,"194, SITANAGER SOCIETY, PUNAGAM ROAD, 194, surat, SURAT","[{""NIC5DigitId"":""47230"",""Description"":""Retail sale of tobacco products in specialized stores""},{""NIC5DigitId"":""47222"",""Description"":""Retail sale of non-alcoholic beverages including icecream not for consumption on the premises""}]"
