LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,453,NAVSARI,396445,28/06/2023,RAGHUNANDAN GEMS,"311, RUBY COMPLEX, SHANTADEVI ROAD, 311, OPP K G HOSPITAL, NAVSARI","[{""NIC5DigitId"":""32112"",""Description"":""Working of diamonds and other precious and semi-precious stones including the working of industrial quality stones and synthetic or reconstructed precious or semi-precious stones""}]"
24,GUJARAT,453,NAVSARI,396110,28/06/2023,Aarav Travels,"Dadhora, Bigri, Mahadev faliya, Dadhora, Gandevi, Bilimora","[{""NIC5DigitId"":""52291"",""Description"":""Activities of travel agents and tour operators""}]"
24,GUJARAT,453,NAVSARI,396445,27/09/2022,JALARAM AUTO GARAJE,"0, NEAR PATEL WHEEL ALIGNMENT, NEAR BHARTI CINEMA, 0, KABILPORE, NAVSARI","[{""NIC5DigitId"":""45200"",""Description"":""Maintenance and repair of motor vehicles""}]"
24,GUJARAT,453,NAVSARI,396469,25/04/2023,TEJALKUMARI ASHOKBHAI MISTRY,"HO NO-35, GHANCHI FALIYU, NAVSARI, HO NO-35, AMBADA, NAVSARI","[{""NIC5DigitId"":""10509"",""Description"":""Manufacture of other dairy products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396310,29/12/2022,SAIRAM WORKS,"DEVDHA, MANDR FALIYA, MANDIR FALIYA, DEVDHA, 1, GANDEVI","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,9/2/2023,PARMAR MOHAMMEDHANIF IBRAHIM,"23/B/3, ALKA SOCIETY, CHHAPRA ROAD, 23/B/3, NAVSARI, NAVSARI","[{""NIC5DigitId"":""90009"",""Description"":""Other creative arts and and entertainment activities""}]"
24,GUJARAT,453,NAVSARI,396521,1/6/2023,SHREE ENERGY SOLUTIONS,"Ground Floor 1/23, Gram Panchayat Cabin Dairy Road, Chikhli, Ground Floor 1/23, Thala, Navsari","[{""NIC5DigitId"":""74909"",""Description"":""Other professional, scientific and technical activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,16/11/2022,RADHE TEA CENTER,"-, -, NEAR DABU HOSPITAL, -, SANTADEVI ROAD, NAVSARI","[{""NIC5DigitId"":""56302"",""Description"":""Tea\/coffee shops""}]"
24,GUJARAT,453,NAVSARI,396321,26/12/2022,moneygrowth investment,"3143, opp ramiba complex, gohar baug, 3143, gohar baug, bilimora","[{""NIC5DigitId"":""66110"",""Description"":""Administration of financial markets""}]"
24,GUJARAT,453,NAVSARI,396445,20/02/2024,SHREE SAI NATHI KIRANA STORES,"DASHERA TEKRY, GANESH CHOWK, NEAR JALARAM, DASHERA TEKRY, 13, NAVSARI","[{""NIC5DigitId"":""46305"",""Description"":""Wholesale of edible oils, fats, sugar and processed\/manufactured spices etc.""}]"
24,GUJARAT,453,NAVSARI,396580,8/11/2023,ALSHIFA ENTERPRISES,"H NO. 231, SHIV SHAKTI SOCIETY, NAVSARI, H NO. 231, BASANDA, NAVSARI","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""},{""NIC5DigitId"":""46201"",""Description"":""Wholesale of cereals & pulses""},{""NIC5DigitId"":""46301"",""Description"":""Wholesale of fruits & vegetables""},{""NIC5DigitId"":""46309"",""Description"":""Wholesale of other basic\/manufactured food stuffs n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396580,15/12/2023,Vraj Toys,"Vraj Toys, Hanumanbari Circle, Vansda Chikhali Road, Vraj Toys, Hanumanbari, Vansda, Vansda","[{""NIC5DigitId"":""47640"",""Description"":""Retail sale of games and toys in specialized stores""}]"
24,GUJARAT,453,NAVSARI,396560,19/02/2024,RAKESHBHAI MAGANBHAI PATEL,"00, DADRA FALIYA, CHIKHLI, 00, 00, CHIKHLI","[{""NIC5DigitId"":""16299"",""Description"":""Manufacture of other wood products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396560,23/01/2024,SIMABEN KIRANA STORE,"128, DHANLAXMI COMPLEX, RANKUWA, 128, 128, 396560","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,453,NAVSARI,396445,8/11/2023,SURTI REAL ESTATE AND CONSULTANCY,"303/B, GAYATRI APT, NEAR CIVIL HOSPITAL, 303/B, OPP GIRIRAJ CINEMA, NAVSARI","[{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396445,23/02/2024,Tina Thakkar tution classes,"A/501, Atman Appartment, Par faliya, A/501, Par faliya, Navsari","[{""NIC5DigitId"":""85500"",""Description"":""Educational support services""}]"
24,GUJARAT,453,NAVSARI,396521,17/11/2023,Genius Education Aid,"G17, Queen's Arcade, Ramnagar Society, G17, 0, Chikhli","[{""NIC5DigitId"":""47613"",""Description"":""Retail sale of stationery office supplies such as pens, pencils, paper etc.""},{""NIC5DigitId"":""32901"",""Description"":""Manufacture of stationary articles such as pens and pencils of all kinds whether or not mechanical, pencil leads, date, sealing or numbering stamps, hand-operated devices for printing or embossing labels, hand printing sets, prepared typewriter ribbons and inked pads, globes etc.""}]"
24,GUJARAT,453,NAVSARI,396521,25/01/2024,SAHJANAND STATIONERY AND GIFT CORNER,"A-3, SAHJANAND STATIONERY AND GIFT CORNER, GAJAND PARK RAMNAGAR, A-3, NR JALARAM KHAMAN HOUSE, NAVSARI","[{""NIC5DigitId"":""47613"",""Description"":""Retail sale of stationery office supplies such as pens, pencils, paper etc.""}]"
24,GUJARAT,453,NAVSARI,396445,19/01/2024,KAILASH GENERAL STORE,"SHOP NO. 3, AKSHAR TOWNSHIP, SGM SCHOOL CHHAPRA ROAD, SHOP NO. 3, NAVSARI, NAVSARI","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,453,NAVSARI,396560,6/6/2023,Maa Krupa Digital,"12, Central Plaza, Kharel raod, 12, 0, Navsari","[{""NIC5DigitId"":""18119"",""Description"":""Other printing activities like screen printing other than textile n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396450,16/12/2023,ASHOK KUMAR,"1, AGRICULTURE COLLAGE, NAVSARI EROO, 1, 1, NAVSARI","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
24,GUJARAT,453,NAVSARI,396321,23/12/2023,KARACHI VARIETY STORES,"350, KARACHI VARIETY STORES, JAWAHAR ROAD, 350, 350, BILIMORA","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396321,1/2/2024,Jarina's Kitchen,"C/O SHAIKH MUNAF, BANGIYA FALIYA, BILIMORA, C/O SHAIKH MUNAF, BILIMORA, NAVSARI","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""},{""NIC5DigitId"":""10799"",""Description"":""Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)""}]"
24,GUJARAT,453,NAVSARI,396321,21/02/2024,BHAVIN S PATEL,"1, BHAVIN S PATEL, OPPOSIT G.I.D.C., 1, 1, BILIMORA","[{""NIC5DigitId"":""16109"",""Description"":""Activities related to saw milling and planing of wood n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396430,19/01/2024,SHRI ISMAIL MUSA BADAT,"Tanki faliya gandevi, Matlab navsari, Matwad navsari, Tanki faliya gandevi, Matlab navsari, navsari","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,453,NAVSARI,396436,20/02/2024,JAY MATAJI EARTH MOVERS,"300/1, MACHHI NI CHA, MAHUWAR-2, B/H. GUJARATI SCHOOL, 300/1, MACHHI NI CHA, MAROLI BAZAR, NAVSARI","[{""NIC5DigitId"":""77303"",""Description"":""Renting and operational leasing of construction and civil-engineering machinery and equipment without operator""},{""NIC5DigitId"":""43110"",""Description"":""Demolition""}]"
24,GUJARAT,453,NAVSARI,396560,20/03/2024,NARENDRAKUMAR UMEDBHAI PATEL,"1294, OPP AMBIKA SOCIETY, RANKUVA, 1294, RANKUVA, CHIKHALI","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396521,20/02/2024,JAYESHBHAI MAGANBHAI PATEL,"406, JAYESHBHAI MAGANBHAI PATEL, JAYESHBHAI MAGANBHAI PATEL, 406, 406, CHIKHLI","[{""NIC5DigitId"":""10501"",""Description"":""Manufacture of pasteurised milk whether or not in bottles\/ polythene packs etc. (plain or flavoured)""}]"
24,GUJARAT,453,NAVSARI,396445,20/12/2023,NEW COLLEGE MART,"7, NAVSARI HIGH SCHOOL SHOPPING CENTER, DUDHIYA TALAV, 7, 7, NAVSARI","[{""NIC5DigitId"":""47611"",""Description"":""Retail sale of books of all kinds""}]"
24,GUJARAT,453,NAVSARI,396521,22/01/2024,OM SAI HYDRAULIC WORKS,"594, ADHARPIR, CHIKHALI - VASADA ROAD, 594, OPPOSITE HINDUSTAN TYRE, NAVSARI","[{""NIC5DigitId"":""33190"",""Description"":""Repair of other equipment""},{""NIC5DigitId"":""33200"",""Description"":""Installation of industrial machinery and equipment""}]"
24,GUJARAT,453,NAVSARI,396415,18/12/2023,M/S SUN POLYCHEM INDUSTRIES,"PLOT NO 157 158, SPARKLE INDUSTRIAL ESTATE, JALALPORE, PLOT NO 157 158, BLOCK NO 127, NAVSARI","[{""NIC5DigitId"":""22209"",""Description"":""Manufacture of other plastics products n.e.c""}]"
24,GUJARAT,453,NAVSARI,396521,24/01/2024,ASHAPURA FIANANCE,"F16, PRAYOSHA COMPLEX, JUNA VALSAD ROAD,, NEAR KUMAR SHALA, F16, 7, CHIKHLI","[{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""}]"
24,GUJARAT,453,NAVSARI,396445,27/05/2024,GULF OIL AGENCY,"SHOP NO-1, RACHANA APT.-4,, STATION ROAD, SHOP NO-1, -, NAVSARI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,453,NAVSARI,396445,27/05/2024,HINAL MARKETING,"570/2, DHOLAPIPLA, NAVSARI, 570/2, 0, NAVSARI","[{""NIC5DigitId"":""25991"",""Description"":""Manufacture of metal fasteners (nails, rivets, tacks, pins, staples, washers and similar non-threaded products and nuts, bolts, screws and other threaded products)""}]"
24,GUJARAT,453,NAVSARI,396424,28/05/2024,Parth Tours and Travels,"A/9, Gajanan Housing colony, Agasi Mata Mandir, A/9, A/9, NAVSARI","[{""NIC5DigitId"":""79900"",""Description"":""Other reservation service and related activities""}]"
24,GUJARAT,453,NAVSARI,396110,28/05/2024,SAI DIGITAL PHOTOGRAPHY & VIDEOGRAPHY,"255, -, KHADIPELAD FALIYA, 255, -, BILIMORA","[{""NIC5DigitId"":""74103"",""Description"":""Services of graphic designers""},{""NIC5DigitId"":""74209"",""Description"":""Other photographic activities""}]"
24,GUJARAT,453,NAVSARI,396321,28/05/2024,H. M. Consultancy,"Shop No. 114, Rajlaxmi Plaza, First Floor, Ta. : Gandevi, Shop No. 114, Gohar Baug, Bilimora","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""},{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""},{""NIC5DigitId"":""65110"",""Description"":""Life insurance""}]"
24,GUJARAT,453,NAVSARI,396060,28/05/2024,GARASIYA RAJESHBHAI RAMUBHAI,"0, CHAUDHRI FALIYA, CHIKHLI ZARI, 0, 0, NAVSARI","[{""NIC5DigitId"":""96030"",""Description"":""Funeral and related activities""}]"
24,GUJARAT,453,NAVSARI,396445,28/05/2024,JAYESHKUMAR BAKELAL RATHOD,"SHOP NO A-5, BAIRATAN RATNA BAI BAMJI BUILDING, LUNSIKUI, SHOP NO A-5, -, NAVSARI","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396472,25/05/2024,NIRAJ BHARATBHAI AHIR,"000, 000, NEW AHIRVAS, 000, 000, NAVSARI","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396321,25/05/2024,ESSPEE ENTERPRISE,"18, ANAND NAGAR SOCIETY, COLLEGE ROAD, 18, 18, BILIMORA","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396040,25/05/2024,GOVARDHAN DAYJUBHAI MAHLA,"SHOP NO 5, MATRUKRUPA COMPLEX, HATI FALIYA, SHOP NO 5, HATI, KHERGAM","[{""NIC5DigitId"":""63992"",""Description"":""Activities of cyber café""}]"
24,GUJARAT,453,NAVSARI,396406,9/5/2024,HALPATI PANABHAI DHIRUBHAI,"367, Betalis Faliyu, Kalthan Eroo Road, 367, Jalalpore, Navsari","[{""NIC5DigitId"":""46302"",""Description"":""Wholesale of raw milk & dairy products""}]"
24,GUJARAT,453,NAVSARI,396466,9/5/2024,SHREE DEV KIRANA STORE,"0, NADI FALIYA, SATEM, 0, A, NAVSARI","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,453,NAVSARI,396450,21/05/2024,NEELKANTH ENTERPRISES,"S/3, CHANDANVAN KAVERI SOCIETY, ., S/3, ., NAVSARI","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
24,GUJARAT,453,NAVSARI,396521,9/5/2024,NISARBHAI GULAMBHAI SHAIKH,"Ground floor, Maniyar street, Maniyar street, Ground floor, Gandevi, Chikhli","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
24,GUJARAT,453,NAVSARI,396445,24/01/2024,Parmar enterprise,"12, meldi krupa, railway station, 12, a, navsari","[{""NIC5DigitId"":""45402"",""Description"":""Wholesale or retail sale of parts and accessories of motorcycles, mopeds, scooters and three wheelers""}]"
24,GUJARAT,453,NAVSARI,396445,19/01/2024,VANITA TRADERS,"A 203, VENTURO APARTMENT, OPP SHRADDHA HOSPITAL, A 203, MANEKLAL ROAD, NAVSARI","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396521,1/2/2024,BANSIDHAR METAL SUPPLY,"2876, SARVODAY PARK, BEHIND SOCIETY GARDEN, 2876, PLOT NO 154, CHIKHLI","[{""NIC5DigitId"":""08106"",""Description"":""Operation of sand or gravel pits, basalt \/ porphyry, clay (ordinary), crushing and breaking of stone for use as a flux or raw material in lime or cement, manufacture or as building material, road metal or ballast and other materials for construction""},{""NIC5DigitId"":""08107"",""Description"":""Mining\/quarrying of limestone, limeshell, 'kankar' and other calcareous minerals including calcite, chalk and shale""}]"
24,GUJARAT,453,NAVSARI,396445,25/05/2024,Radhe krishna Consultuntcy,"Shop.3, Nirav Square, Ashapuri Mandir Road, Shop.3, Ground Floor, Navsari","[{""NIC5DigitId"":""64910"",""Description"":""Financial leasing""}]"
24,GUJARAT,453,NAVSARI,396450,9/5/2024,RAY SAREE HAND WORK,"1295 40, VANDANA SOCIETY, NEAR AMBEMATA MANDIR, 1295 40, NAVSARI, NAVSARI","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396424,14/05/2024,PCUB ASSOCIATES,"36/D/B, SUMANGAL SOCIETY, NAVSARI, 36/D/B, KABILPORE, NAVSARI","[{""NIC5DigitId"":""43299"",""Description"":""Other construction projects n.e.c.""},{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,453,NAVSARI,396445,14/05/2024,BALAJI ENTRPRISE,"SHOP NO.6, SHAFA SQUARE, NEW RING ROAD, SHOP NO.6, NAVSARI, NAVSARI","[{""NIC5DigitId"":""10614"",""Description"":""Grain milling other than wheat, rice and dal""},{""NIC5DigitId"":""10619"",""Description"":""Other grain milling and processing n.e.c.""},{""NIC5DigitId"":""46101"",""Description"":""Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles""},{""NIC5DigitId"":""46304"",""Description"":""Wholesale of confectionery, bakery products and beverages other than intoxicants""}]"
24,GUJARAT,453,NAVSARI,396521,12/5/2024,KHUSHBU DEEP VAIDYA,"00, HOND, UGAMANA FALIYA, 00, CHIKHLI, NAVSARI","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
24,GUJARAT,453,NAVSARI,396424,8/5/2024,VKTECH PRECISION ENGINEERING LLP,"408, VKTECH PRECISION ENGINEERING LLP, Kabilpore, 408, 408, Navsari","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""},{""NIC5DigitId"":""74909"",""Description"":""Other professional, scientific and technical activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,8/5/2024,SHREE MAHAKALI JEWELLERS,"G-3, PRIYA PREM COMPLEX, GADKARI ROAD, G-3, 1, NAVSARI","[{""NIC5DigitId"":""47733"",""Description"":""Retail sale of jewellery and immitation jewellery""}]"
24,GUJARAT,453,NAVSARI,396450,8/5/2024,ZARA ENTERPRISES,"Shop No. 14, Sundram Appartment, Alkapuri Society, Shop No. 14, Shivaji Chowk, Navsari","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396463,15/05/2024,BALAJI FARNITURE,"DURIYA FARIYA, DHOLI GUAA, NAVSARI, DURIYA FARIYA, NAVSARI, NAVSARI","[{""NIC5DigitId"":""16212"",""Description"":""Manufacture of particle board and fibreboard including densified wood""}]"
24,GUJARAT,453,NAVSARI,396445,8/5/2024,Styles Out fit,"Shop No : F-F14, Madhav Complex, Vijalpore, Shop No : F-F14, f-f-14, Navsari","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396040,8/5/2024,SIFA POLTIFRAM,"242 VANCHAL FALIYA, VANCHLA FALIYA, NANDHAI VALSAD RIOAD, 242 VANCHAL FALIYA, VANCHAL FALIYA, NAVSARI","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396445,8/5/2024,YOGESH KANTILAL SHAH,"501, HARIKISHAN APPRTMENT, NAVSARI, 501, -, NAVSARI","[{""NIC5DigitId"":""46109"",""Description"":""Activities of other commission agents n.e.c. (including commission agents working in emerging areas for wholesale trade""}]"
24,GUJARAT,453,NAVSARI,396445,8/5/2024,SHRI MUNNA CHINESE,"303, SHRI ADINATH APARTMENT, NAVSARI, 303, TIGHRA VADI ROAD, NAVSARI","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,453,NAVSARI,396445,28/05/2024,SAMINABANU MOHSIN MULTANI,"102-A, MANNAT APPARTMENT-2, VERAVAL BUS STOP, 102-A, 10, NAVSARI","[{""NIC5DigitId"":""13139"",""Description"":""Other activities relating to finishing of textile n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396406,5/3/2024,MOHMADMUNAF GULAMALI JINWALA,"103, JINWARI ORI, NR. MUSLIM HALL,, ABRAMA, 103, ., NAVSARI","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
24,GUJARAT,453,NAVSARI,396380,22/09/2022,JALARAM TRADERS,"156G, AMBEDKAR STREET, AMBEDKAR STREET, 156G, BEHIND GUJARATI SCHOOL, BILIMORA","[{""NIC5DigitId"":""16109"",""Description"":""Activities related to saw milling and planing of wood n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396380,16/09/2023,KRUPASHANKAR RAMAJAG MISHRA,"1342, VENKETESHWAR NAGAR, SARDAR MARKET ROAD, 1342, -, DEVSAR","[{""NIC5DigitId"":""47212"",""Description"":""Retail sale of fresh or preserved fruit and vegetables""}]"
24,GUJARAT,453,NAVSARI,396360,16/09/2023,JAYESHBHAI BUDHIYABHAI HALPATI,"MANJIPOR, RAHEJ, NAVSARI, MANJIPOR, NAVSARI, NAVSARI","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396439,21/12/2023,MISBA CHICKEN,"NH48 OPP PARAS HOTEL, NEAR KHAREL, MATWAD, NH48 OPP PARAS HOTEL, MATWAD, NAVSARI","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
24,GUJARAT,453,NAVSARI,396463,27/05/2024,SONALBEN RAJUBHAI HALPATI,"., GUNDIFALIYU, SADLAV, ., ., NAVSARI","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396310,20/03/2024,JITENDRBHAI DAHYABHAI PATEL,"006, TEKRI FALIYU, TEKRI FALIYU, 006, 006, NAVSARI","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,453,NAVSARI,396445,7/2/2024,VIJAYBHAI RAMANBHAI PATEL,"0, BHASTA FALIYA, NAVSARI, 0, VIRAVAL, NAVSARI","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396560,19/01/2024,SHREE SAI TRADERS,"KUMBHARWAD, KUMBHARWAD, 156 TANKAL, KUMBHARWAD, NAVSARI, NAVSARI","[{""NIC5DigitId"":""46633"",""Description"":""Wholesale of hardware and sanitary fittings and fixtures and flat glass including tools such as hammers, saws, screwdrivers and other hand tools""},{""NIC5DigitId"":""24109"",""Description"":""Manufacture of other basic iron and steel n.e.c""},{""NIC5DigitId"":""24311"",""Description"":""Manufacture of tubes, pipes and hollow profiles and of tube or pipe fittings of cast-iron\/ cast-steel""},{""NIC5DigitId"":""25939"",""Description"":""Manufacture of general hardware (saws and sawblades, including circular sawbl ades and chainsaw blades, moulding boxes, vices, clamps etc.)""},{""NIC5DigitId"":""23953"",""Description"":""Manufacture of asbestos sheets""},{""NIC5DigitId"":""20221"",""Description"":""Manufacture of paints and varnishes, enamels or lacquers""},{""NIC5DigitId"":""28229"",""Description"":""Manufacture of metal-forming machinery and machine tools n.e.c""},{""NIC5DigitId"":""01612"",""Description"":""Operation of agricultural irrigation equipment""}]"
24,GUJARAT,453,NAVSARI,396521,24/11/2023,NEW KAILASHPATI CUTLARY CENTRE,"1288, New Kailashpati Cutlary Centre, Bazar street khatriwad, 1288, 1288, Chikhli","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
24,GUJARAT,453,NAVSARI,396590,19/01/2024,HIMMATBHAI RAVJIBHAI PATEL,"0, KAMDI FALIYU, SARA, 0, A, NAVSARI","[{""NIC5DigitId"":""10504"",""Description"":""Manufacture of cream, butter, cheese, curd, ghee, khoya etc.""}]"
24,GUJARAT,453,NAVSARI,396521,15/09/2023,AASHTA CREATION,"230, SUTHARWAD, SAMROLI ROAD, 230, 1, CHIKHLI","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396463,5/2/2024,SMT HINABEN VIPULBHAI NAYAKA,"15, Pitha Faliyu, Pitha Faliyu, 15, 15, Navsari","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396325,5/2/2024,Tarun kevat,"-, sahjanand metals, -, -, -, -","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396427,26/02/2024,JANTA TIMBER,"86/1, MUSLIM FALIYA, NAVSARI, 86/1, NAVSARI, NAVSARI","[{""NIC5DigitId"":""16221"",""Description"":""Manufacture of structural wooden goods [intended to be used primarily in the construction industry such as beams, rafters, roof struts, glue-laminated and metal connected, prefabricated wooden roof trusses, doors, windows, shutters and their frames, whether or not containing metal fittings, stairs, railings, wooden beadings and mouldings, shingles and shakes etc.]""}]"
24,GUJARAT,453,NAVSARI,396445,7/11/2023,SANJANA SAREES,"PLOT NO. 45, ANAND NAGAR, NR. TELIYA MILL, PLOT NO. 45, 1, NAVSARI","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,19/03/2024,AVANI TIFFIN SERVICE,"H NO 119/3, HARIJANVAS, KADIPORE, H NO 119/3, -, NAVSARI","[{""NIC5DigitId"":""56102"",""Description"":""Cafeterias, fast-food restaurants and other food preparation in market stalls""}]"
24,GUJARAT,453,NAVSARI,396360,23/01/2024,BHAVESHKUMAR RATILAL RATHOD,"2723, MAHYAVANSHI STREET, MAHYAVANSHI STREET, 2723, GANDEVI, NAVSARI","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,453,NAVSARI,396450,23/02/2024,MAYURIBEN PATEL,"92 K, JAI AMBA NIVAS, BHAGAT FALIYA, 92 K, EROO, VIJALPORE","[{""NIC5DigitId"":""69201"",""Description"":""Accounting, bookkeeping and auditing activities""}]"
24,GUJARAT,453,NAVSARI,396360,28/05/2024,K N GANDHI,"207 TALAV ROAD, OPP DAMANIA HOSPITAL, NAVSARI, 207 TALAV ROAD, NAVSARI, NAVSARI","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396439,8/5/2024,SATISHKUMAR NANUBHAI PATEL,"0, SCHOOL FALIYA, NAVSARI, 0, TAL-JALALPORE, NAVSARI","[{""NIC5DigitId"":""47213"",""Description"":""Retail sale of meat, meat products, poultry products, fish, other seafood and products thereof""}]"
24,GUJARAT,453,NAVSARI,396445,8/5/2024,MUKESHKUMAR SONKAR,"-, SHANTADEVI ROAD, NEAR GOPAL DAIRY, -, NAVSARI, NAVSARI","[{""NIC5DigitId"":""47212"",""Description"":""Retail sale of fresh or preserved fruit and vegetables""}]"
24,GUJARAT,453,NAVSARI,396409,19/05/2024,TASTE THE BEST,"ALIPOR ROAD, NEAR RELIANCE PETROL PUMP, OPP GEB, ALIPOR ROAD, 00, NAVSARI","[{""NIC5DigitId"":""45102"",""Description"":""Wholesale and retail sale of used motor vehicles""}]"
24,GUJARAT,453,NAVSARI,396321,6/2/2024,PUSHPAM GENERAL STORES,"1/1188, 0, CONVENT SCHOOL, 1/1188, BILIMORA, BILIMORA","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""},{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""},{""NIC5DigitId"":""47613"",""Description"":""Retail sale of stationery office supplies such as pens, pencils, paper etc.""},{""NIC5DigitId"":""61900"",""Description"":""Other telecommunications activities""}]"
